"COMMON.NAME","SCIENTIFIC.NAME"
"Thekla's/Crested Lark","Galerida theklae/cristata"
"Malabar Lark","Galerida malabarica"
"Crested/Malabar Lark","Galerida cristata/malabarica"
"Galerida sp.","Galerida sp."
"Horned Lark","Eremophila alpestris"
"Greater Short-toed Lark","Calandrella brachydactyla"
"Hume's Lark","Calandrella acutirostris"
"Greater Short-toed/Hume's Lark","Calandrella brachydactyla/acutirostris"
"Mongolian Short-toed Lark","Calandrella dukhunensis"
"Greater/Mongolian Short-toed Lark","Calandrella brachydactyla/dukhunensis"
"Hume's Lark/Mongolian Short-toed Lark","Calandrella acutirostris/dukhunensis"
"Calandrella lark sp.","Calandrella sp."
"Bimaculated Lark","Melanocorypha bimaculata"
"Tibetan Lark","Melanocorypha maxima"
"Bimaculated/Calandra Lark","Melanocorypha bimaculata/calandra"
"Turkestan Short-toed Lark (Lesser Short-toed Lark)","Alaudala heinei"
"Asian/Turkestan Short-toed Lark","Alaudala cheleensis/heinei"
"Sand Lark","Alaudala raytal"
"Alaudala lark sp.","Alaudala sp."
"Greater Short-toed Lark/Alaudala sp.","Calandrella brachydactyla/Alaudala sp."
"Calandrella/Alaudala lark sp.","Calandrella/Alaudala sp."
"lark sp.","Alaudidae sp."
"Common Tailorbird","Orthotomus sutorius"
"Dark-necked Tailorbird","Orthotomus atrogularis"
"Common/Dark-necked Tailorbird","Orthotomus sutorius/atrogularis"
"tailorbird sp.","Orthotomus sp."
"Himalayan Prinia (Striated Prinia)","Prinia crinigera"
"Black-throated Prinia","Prinia atrogularis"
"Rufous-crowned Prinia","Prinia khasiana"
"Hill Prinia","Prinia superciliaris"
"Grey-crowned Prinia","Prinia cinereocapilla"
"Rufous-fronted Prinia","Prinia buchanani"
"Rufescent Prinia","Prinia rufescens"
"Grey-breasted Prinia","Prinia hodgsonii"
"Rufescent/Grey-breasted Prinia","Prinia rufescens/hodgsonii"
"Delicate Prinia (Indian Graceful Prinia)","Prinia lepida"
"Graceful/Delicate Prinia","Prinia gracilis/lepida"
"Jungle Prinia","Prinia sylvatica"
"Yellow-bellied Prinia","Prinia flaviventris"
"Ashy Prinia","Prinia socialis"
"Yellow-bellied/Ashy Prinia","Prinia flaviventris/socialis"
"Plain Prinia","Prinia inornata"
"prinia sp.","Prinia sp."
"Zitting Cisticola","Cisticola juncidis"
"Golden-headed Cisticola (Bright-headed Cisticola)","Cisticola exilis"
"Zitting/Golden-headed Cisticola","Cisticola juncidis/exilis"
"cisticola sp.","Cisticola sp."
"Thick-billed Warbler","Arundinax aedon"
"Booted Warbler","Iduna caligata"
"Sykes's Warbler","Iduna rama"
"Booted/Sykes's Warbler","Iduna caligata/rama"
"Iduna warbler sp.","Iduna sp."
"Hippolais warbler sp.","Hippolais sp."
"Black-browed Reed Warbler","Acrocephalus bistrigiceps"
"Moustached Warbler","Acrocephalus melanopogon"
"Sedge Warbler","Acrocephalus schoenobaenus"
"Paddyfield Warbler","Acrocephalus agricola"
"Blunt-winged Warbler","Acrocephalus concinens"
"Blyth's Reed Warbler","Acrocephalus dumetorum"
"Paddyfield/Blyth's Reed Warbler","Acrocephalus agricola/dumetorum"
"Large-billed Reed Warbler","Acrocephalus orinus"
"Blyth's/Large-billed Reed Warbler","Acrocephalus dumetorum/orinus"
"Paddyfield/Blunt-winged/Blyth's/Large-billed Reed Warbler","Acrocephalus agricola/concinens/dumetorum/orinus"
"Great Reed Warbler","Acrocephalus arundinaceus"
"Oriental Reed Warbler","Acrocephalus orientalis"
"Clamorous Reed Warbler (Indian Great Reed Warbler)","Acrocephalus stentoreus"
"Great/Oriental/Clamorous Reed Warbler","Acrocephalus arundinaceus/orientalis/stentoreus"
"Acrocephalus warbler sp.","Acrocephalus sp."
"Iduna/Hippolais/Acrocephalus warbler sp.","Iduna/Hippolais/Acrocephalus sp."
"Pallas's Grasshopper Warbler","Helopsaltes certhiola"
"Lanceolated Warbler","Locustella lanceolata"
"Brown Bush Warbler","Locustella luteoventris"
"Common Grasshopper Warbler","Locustella naevia"
"Lanceolated/Common Grasshopper Warbler","Locustella lanceolata/naevia"
"Long-billed Bush Warbler","Locustella major"
"Chinese Bush Warbler","Locustella tacsanowskia"
"Baikal Bush Warbler","Locustella davidi"
"Chinese/Baikal Bush Warbler","Locustella tacsanowskia/davidi"
"West Himalayan Bush Warbler","Locustella kashmirensis"
"Spotted Bush Warbler","Locustella thoracica"
"Baikal/Spotted Bush Warbler","Locustella davidi/thoracica"
"Russet Bush Warbler","Locustella mandelli"
"Brown/Russet Bush Warbler","Locustella luteoventris/mandelli"
"Locustella warbler sp.","Locustella sp."
"Helopsaltes/Locustella warbler sp.","Helopsaltes/Locustella sp."
"Broad-tailed Grassbird","Schoenicola platyurus"
"Bristled Grassbird","Schoenicola striatus"
"Striated Grassbird","Megalurus palustris"
"Poodytes/Cincloramphus/Megalurus grassbird sp.","Poodytes/Cincloramphus/Megalurus sp."
"Bradypterus warbler sp.","Bradypterus sp."
"Scaly-breasted Cupwing (Scaly-breasted Wren-Babbler)","Pnoepyga albiventer"
"Immaculate Cupwing (Nepal Wren-Babbler)","Pnoepyga immaculata"
"Scaly-breasted/Immaculate Cupwing","Pnoepyga albiventer/immaculata"
"Pygmy Cupwing (Pygmy Wren-Babbler)","Pnoepyga pusilla"
"cupwing sp.","Pnoepyga sp."
"Grey-throated Martin (Plain Martin)","Riparia chinensis"
"Bank Swallow (Sand Martin)","Riparia riparia"
"Grey-throated Martin/Bank Swallow","Riparia chinensis/riparia"
"Pale Martin (Pale Sand Martin)","Riparia diluta"
"Bank Swallow/Pale Martin","Riparia riparia/diluta"
"Riparia martin/swallow sp.","Riparia sp."
"Eurasian Crag-Martin","Ptyonoprogne rupestris"
"Eurasian/Pale Crag-Martin","Ptyonoprogne rupestris/obsoleta"
"Dusky Crag-Martin","Ptyonoprogne concolor"
"Eurasian/Dusky Crag-Martin","Ptyonoprogne rupestris/concolor"
"Hill Swallow (House Swallow)","Hirundo domicola"
"Pacific Swallow","Hirundo javanica"
"Barn Swallow","Hirundo rustica"
"Pacific/Barn Swallow","Hirundo javanica/rustica"
"Wire-tailed Swallow","Hirundo smithii"
"Northern House-Martin (Western House-Martin)","Delichon urbicum"
"Siberian House-Martin","Delichon lagopodum"
"Western/Siberian House-Martin","Delichon urbicum/lagopodum"
"Asian House-Martin","Delichon dasypus"
"Siberian/Asian House-Martin","Delichon lagopodum/dasypus"
"Nepal House-Martin","Delichon nipalense"
"house-martin sp.","Delichon sp."
"European Red-rumped Swallow","Cecropis rufula"
"Eastern Red-rumped Swallow","Cecropis daurica"
"European/Eastern Red-rumped Swallow","Cecropis rufula/daurica"
"European/African/Eastern Red-rumped Swallow","Cecropis rufula/melanocrissus/daurica"
"Streak-throated Swallow","Petrochelidon fluvicola"
"martin/swallow sp.","Hirundinidae sp."
"White-throated Bulbul","Alophoixus flaveolus"
"Striated Bulbul","Alcurus striatus"
"Cachar Bulbul (Indian Olive Bulbul)","Iole cacharensis"
"Grey-eyed Bulbul","Iole propinqua"
"Ashy Bulbul","Hemixos flavala"
"Yellow-browed Bulbul","Acritillas indica"
"Mountain Bulbul","Ixos mcclellandii"
"Nicobar Bulbul","Hypsipetes nicobariensis"
"Himalayan Black Bulbul","Hypsipetes leucocephalus"
"Square-tailed Bulbul (Black Bulbul)","Hypsipetes ganeesa"
"Grey-headed Bulbul","Microtarsus priocephalus"
"Black-headed Bulbul","Microtarsus melanocephalos"
"Andaman Bulbul","Microtarsus fuscoflavescens"
"Black-crested Bulbul","Rubigula flaviventris"
"Flame-throated Bulbul (Ruby-throated Bulbul)","Rubigula gularis"
"Crested Finchbill","Spizixos canifrons"
"White-browed Bulbul","Pycnonotus luteolus"
"Flavescent Bulbul","Pycnonotus flavescens"
"Yellow-throated Bulbul","Pycnonotus xantholaemus"
"Red-whiskered Bulbul","Pycnonotus jocosus"
"Red-vented Bulbul","Pycnonotus cafer"
"Red-whiskered/Red-vented Bulbul","Pycnonotus jocosus/cafer"
"White-eared Bulbul","Pycnonotus leucotis"
"Himalayan Bulbul","Pycnonotus leucogenys"
"Pycnonotus bulbul sp.","Pycnonotus sp."
"Microtarsus/Rubigula/Pycnonotus bulbul sp.","Microtarsus/Rubigula/Pycnonotus sp."
"bulbul sp.","Pycnonotidae sp."
"Wood Warbler","Phylloscopus sibilatrix"
"Ashy-throated Warbler","Phylloscopus maculipennis"
"Buff-barred Warbler","Phylloscopus pulcher"
"Yellow-browed Warbler","Phylloscopus inornatus"
"Hume's Warbler","Phylloscopus humei"
"Yellow-browed/Hume's Warbler","Phylloscopus inornatus/humei"
"Brooks's Leaf Warbler","Phylloscopus subviridis"
"Chinese Leaf Warbler","Phylloscopus yunnanensis"
"Pallas's Leaf Warbler","Phylloscopus proregulus"
"Lemon-rumped Warbler","Phylloscopus chloronotus"
"Sichuan Leaf Warbler","Phylloscopus forresti"
"Lemon-rumped/Sichuan Leaf Warbler","Phylloscopus chloronotus/forresti"
"Tytler's Leaf Warbler","Phylloscopus tytleri"
"Sulphur-bellied Warbler","Phylloscopus griseolus"
"Tickell's Leaf Warbler","Phylloscopus affinis"
"Sulphur-bellied/Tickell's Leaf Warbler","Phylloscopus griseolus/affinis"
"Dusky Warbler","Phylloscopus fuscatus"
"Radde's/Dusky Warbler","Phylloscopus schwarzi/fuscatus"
"Smoky Warbler","Phylloscopus fuligiventer"
"Dusky/Smoky Warbler","Phylloscopus fuscatus/fuligiventer"
"Plain Leaf Warbler","Phylloscopus neglectus"
"Buff-throated Warbler","Phylloscopus subaffinis"
"Willow Warbler","Phylloscopus trochilus"
"Mountain Chiffchaff","Phylloscopus sindianus"
"Common Chiffchaff","Phylloscopus collybita"
"Mountain/Common Chiffchaff","Phylloscopus sindianus/collybita"
"White-spectacled Warbler","Phylloscopus intermedius"
"Grey-cheeked Warbler","Phylloscopus poliogenys"
"Green-crowned Warbler (Golden-spectacled Warbler)","Phylloscopus burkii"
"Grey-crowned Warbler","Phylloscopus tephrocephalus"
"Whistler's Warbler","Phylloscopus whistleri"
"Green-crowned/Whistler's Warbler","Phylloscopus burkii/whistleri"
"Grey-crowned/Whistler's Warbler","Phylloscopus tephrocephalus/whistleri"
"Bianchi's Warbler","Phylloscopus valentini"
"Phylloscopus warbler sp. (Golden-spectacled Warbler complex)","Phylloscopus sp. (burkii complex)"
"Green Warbler","Phylloscopus nitidus"
"Greenish Warbler","Phylloscopus trochiloides"
"Green/Greenish Warbler","Phylloscopus nitidus/trochiloides"
"Two-barred Warbler","Phylloscopus plumbeitarsus"
"Greenish/Two-barred Warbler","Phylloscopus trochiloides/plumbeitarsus"
"Large-billed Leaf Warbler","Phylloscopus magnirostris"
"Greenish/Large-billed Leaf Warbler","Phylloscopus trochiloides/magnirostris"
"Pale-legged Leaf Warbler","Phylloscopus tenellipes"
"Sakhalin Leaf Warbler","Phylloscopus borealoides"
"Pale-legged/Sakhalin Leaf Warbler","Phylloscopus tenellipes/borealoides"
"Arctic Warbler","Phylloscopus borealis"
"Chestnut-crowned Warbler","Phylloscopus castaniceps"
"Yellow-vented Warbler","Phylloscopus cantator"
"Western Crowned Warbler","Phylloscopus occipitalis"
"Blyth's Leaf Warbler","Phylloscopus reguloides"
"Claudia's Leaf Warbler","Phylloscopus claudiae"
"Blyth's/Claudia's/Hartert's Leaf Warbler","Phylloscopus reguloides/claudiae/goodsoni"
"Grey-hooded Warbler","Phylloscopus xanthoschistos"
"Phylloscopus warbler sp.","Phylloscopus sp."
"Pale-footed Bush Warbler","Hemitesia pallidipes"
"Asian Stubtail","Urosphena squameiceps"
"Grey-bellied Tesia","Tesia cyaniventer"
"Slaty-bellied Tesia","Tesia olivea"
"Grey-bellied/Slaty-bellied Tesia","Tesia cyaniventer/olivea"
"tesia sp. (genus Tesia)","Tesia sp."
"Chestnut-crowned Bush Warbler","Cettia major"
"Grey-sided Bush Warbler","Cettia brunnifrons"
"Chestnut-headed Tesia","Cettia castaneocoronata"
"Cetti's Warbler","Cettia cetti"
"Cettia warbler sp.","Cettia sp."
"Yellow-bellied Warbler","Abroscopus superciliaris"
"Rufous-faced Warbler","Abroscopus albogularis"
"Black-faced Warbler","Abroscopus schisticeps"
"Mountain Tailorbird","Phyllergates cucullatus"
"Broad-billed Warbler","Tickellia hodgsoni"
"Mountain Tailorbird/Broad-billed Warbler","Phyllergates cucullatus/Tickellia hodgsoni"
"Manchurian Bush Warbler","Horornis canturians"
"Brownish-flanked Bush Warbler","Horornis fortipes"
"Hume's Bush Warbler","Horornis brunnescens"
"Brownish-flanked/Yellowish-bellied Bush Warbler","Horornis fortipes/acanthizoides"
"Aberrant Bush Warbler","Horornis flavolivaceus"
"Horornis sp.","Horornis sp."
"White-browed Tit-Warbler","Leptopoecile sophiae"
"Crested Tit-Warbler","Leptopoecile elegans"
"Black-throated Tit (Black-throated Bushtit)","Aegithalos concinnus"
"White-throated Tit (White-throated Bushtit)","Aegithalos niveogularis"
"Black-browed Tit","Aegithalos iouschistos"
"Eurasian Blackcap","Sylvia atricapilla"
"Garden Warbler","Sylvia borin"
"Barred Warbler","Curruca nisoria"
"Lesser Whitethroat","Curruca curruca"
"Eastern Orphean Warbler","Curruca crassirostris"
"Western/Eastern Orphean Warbler","Curruca hortensis/crassirostris"
"Asian Desert Warbler","Curruca nana"
"Greater Whitethroat (Common Whitethroat)","Curruca communis"
"Sylvia warbler sp.","Sylvia/Curruca sp."
"Warbler sp.","Passeriformes sp. (Old World warbler sp.)"
"Fire-tailed Myzornis","Myzornis pyrrhoura"
"Golden-breasted Fulvetta","Lioparus chrysotis"
"Yellow-eyed Babbler","Chrysomma sinense"
"Jerdon's Babbler","Chrysomma altirostre"
"Brown-throated Fulvetta (Ludlow's Fulvetta)","Fulvetta ludlowi"
"White-browed Fulvetta","Fulvetta vinipectus"
"Manipur Fulvetta","Fulvetta manipurensis"
"fulvetta sp. (genus Fulvetta)","Fulvetta sp."
"Black-breasted Parrotbill","Paradoxornis flavirostris"
"Spot-breasted Parrotbill","Paradoxornis guttaticollis"
"Great Parrotbill","Paradoxornis aemodius"
"Brown Parrotbill","Paradoxornis unicolor"
"Grey-headed Parrotbill","Paradoxornis gularis"
"White-breasted Parrotbill (Greater Rufous-headed Parrotbill)","Paradoxornis ruficeps"
"Rufous-headed Parrotbill","Paradoxornis bakeri"
"Fulvous Parrotbill","Suthora fulvifrons"
"Black-throated Parrotbill","Suthora nipalensis"
"Pale-billed Parrotbill (Lesser Rufous-headed Parrotbill)","Suthora atrosuperciliaris"
"parrotbill sp.","Paradoxornithidae sp."
"Striated Yuhina","Staphida castaniceps"
"Black-chinned Yuhina","Yuhina nigrimenta"
"Whiskered Yuhina","Yuhina flavicollis"
"White-naped Yuhina","Yuhina bakeri"
"Stripe-throated Yuhina","Yuhina gularis"
"Rufous-vented Yuhina","Yuhina occipitalis"
"yuhina sp.","Parayuhina/Staphida/Yuhina sp."
"Chestnut-flanked White-eye","Zosterops erythropleurus"
"Indian White-eye (Oriental White-eye)","Zosterops palpebrosus"
"Swinhoe's/Indian White-eye","Zosterops simplex/palpebrosus"
"Zosterops white-eye sp.","Zosterops sp."
"white-eye sp.","Zosteropidae sp."
"Chestnut-capped Babbler","Timalia pileata"
"Tawny-bellied Babbler","Dumetia hyperythra"
"Dark-fronted Babbler","Dumetia atriceps"
"Pin-striped Tit-Babbler","Mixornis gularis"
"Grey-faced/Pin-striped Tit-Babbler","Mixornis kelleyi/gularis"
"Golden Babbler","Cyanoderma chrysaeum"
"Rufous-fronted Babbler","Cyanoderma rufifrons"
"Black-chinned Babbler","Cyanoderma pyrrhops"
"Rufous-capped Babbler","Cyanoderma ruficeps"
"Cyanoderma babbler sp.","Cyanoderma sp."
"Rufous-throated Wren-Babbler","Spelaeornis caudatus"
"Mishmi Wren-Babbler (Rusty-throated Wren-Babbler)","Spelaeornis badeigularis"
"Bar-winged Wren-Babbler","Spelaeornis troglodytoides"
"Naga Wren-Babbler (Long-tailed Wren-Babbler)","Spelaeornis chocolatinus"
"Chin Hills Wren-Babbler","Spelaeornis oatesi"
"Tawny-breasted Wren-Babbler","Spelaeornis longicaudatus"
"Lisu Wren-Babbler (undescribed form)","Spelaeornis [undescribed form]"
"Spelaeornis sp.","Spelaeornis sp."
"Black-crowned Scimitar-Babbler","Pomatorhinus ferruginosus"
"Brown-crowned Scimitar-Babbler","Pomatorhinus phayrei"
"Black-crowned/Brown-crowned Scimitar-Babbler","Pomatorhinus ferruginosus/phayrei"
"Red-billed Scimitar-Babbler","Pomatorhinus ochraceiceps"
"Black-crowned/Red-billed Scimitar-Babbler","Pomatorhinus ferruginosus/ochraceiceps"
"Brown-crowned/Red-billed Scimitar-Babbler","Pomatorhinus phayrei/ochraceiceps"
"Slender-billed Scimitar-Babbler","Pomatorhinus superciliaris"
"Streak-breasted Scimitar-Babbler","Pomatorhinus ruficollis"
"White-browed Scimitar-Babbler","Pomatorhinus schisticeps"
"Streak-breasted/White-browed Scimitar-Babbler","Pomatorhinus ruficollis/schisticeps"
"Indian Scimitar-Babbler","Pomatorhinus horsfieldii"
"Pomatorhinus scimitar-babbler sp.","Pomatorhinus sp."
"Large Scimitar-Babbler","Erythrogenys hypoleucos"
"Rusty-cheeked Scimitar-Babbler","Erythrogenys erythrogenys"
"Spot-breasted Scimitar-Babbler","Erythrogenys mcclellandi"
"Grey-throated Babbler","Stachyris nigriceps"
"Sikkim Wedge-billed Babbler (Blackish-breasted Babbler)","Stachyris humei"
"Cachar Wedge-billed Babbler (Chevron-breasted Babbler)","Stachyris roberti"
"Snowy-throated Babbler","Stachyris oglei"
"Stachyris babbler sp.","Stachyris sp."
"Timaliidae babbler sp.","Timaliidae sp."
"Indian Grassbird (Rufous-rumped Grassbird)","Graminicola bengalensis"
"White-hooded Babbler","Gampsorhynchus rufulus"
"Yellow-throated Fulvetta","Schoeniparus cinereus"
"Rufous-winged Fulvetta","Schoeniparus castaneceps"
"Rufous-throated Fulvetta","Schoeniparus rufogularis"
"Rusty-capped Fulvetta","Schoeniparus dubius"
"Schoeniparus babbler sp.","Schoeniparus sp."
"Puff-throated Babbler","Pellorneum ruficeps"
"Marsh Babbler","Pellorneum palustre"
"Spot-throated Babbler","Pellorneum albiventre"
"Buff-breasted Babbler","Pellorneum tickelli"
"Rufous-vented Grass Babbler (Rufous-vented Prinia)","Laticilla burnesii"
"Swamp Grass Babbler (Swamp Prinia)","Laticilla cinerascens"
"Abbott's Babbler","Malacocincla abbotti"
"Streaked Wren-Babbler","Gypsophila brevicaudata"
"Eyebrowed Wren-Babbler","Napothera epilepidota"
"Long-billed Wren-Babbler","Napothera malacoptila"
"Pellorneidae sp.","Pellorneidae sp."
"Brown-cheeked Fulvetta","Alcippe poioicephala"
"Nepal Fulvetta","Alcippe nipalensis"
"Striated Laughingthrush","Grammatoptila striata"
"Himalayan Cutia","Cutia nipalensis"
"Scaly Laughingthrush","Trochalopteron subunicolor"
"Brown-capped Laughingthrush","Trochalopteron austeni"
"Blue-winged Laughingthrush","Trochalopteron squamatum"
"Streaked Laughingthrush","Trochalopteron lineatum"
"Bhutan Laughingthrush","Trochalopteron imbricatum"
"Striped Laughingthrush","Trochalopteron virgatum"
"Variegated Laughingthrush","Trochalopteron variegatum"
"Black-faced Laughingthrush","Trochalopteron affine"
"Elliot's Laughingthrush","Trochalopteron elliotii"
"Chestnut-crowned Laughingthrush","Trochalopteron erythrocephalum"
"Assam Laughingthrush","Trochalopteron chrysopterum"
"Banasura Laughingthrush (Banasura Chilappan)","Montecincla jerdoni"
"Nilgiri Laughingthrush (Nilgiri Chilappan)","Montecincla cachinnans"
"Palani Laughingthrush (Palani Chilappan)","Montecincla fairbanki"
"Ashambu Laughingthrush (Ashambu Chilappan)","Montecincla meridionalis"
"Long-tailed Sibia","Heterophasia picaoides"
"Rufous Sibia","Heterophasia capistrata"
"Beautiful Sibia","Heterophasia pulchella"
"Grey Sibia","Heterophasia gracilis"
"Hoary-throated Barwing","Actinodura nipalensis"
"Streak-throated Barwing","Actinodura waldeni"
"Hoary-throated/Streak-throated Barwing","Actinodura nipalensis/waldeni"
"Blue-winged Minla","Actinodura cyanouroptera"
"Chestnut-tailed Minla (Bar-throated Siva)","Actinodura strigula"
"Rusty-fronted Barwing","Actinodura egertoni"
"Red-billed Leiothrix","Leiothrix lutea"
"Silver-eared Mesia","Leiothrix argentauris"
"Red-tailed Minla","Minla ignotincta"
"Rufous-backed Sibia","Leioptila annectens"
"Bugun Liocichla","Liocichla bugunorum"
"Red-faced Liocichla","Liocichla phoenicea"
"Large Grey Babbler","Argya malcolmi"
"Slender-billed Babbler","Argya longirostris"
"Rufous Babbler","Argya subrufa"
"Jungle Babbler","Argya striata"
"Yellow-billed Babbler","Argya affinis"
"Jungle/Yellow-billed Babbler","Argya striata/affinis"
"Common Babbler","Argya caudata"
"Striated Babbler","Argya earlei"
"Common/Striated Babbler","Argya caudata/earlei"
"Turdoides babbler sp.","Argya/Turdoides sp."
"Spot-breasted Laughingthrush","Garrulax merulinus"
"Lesser Necklaced Laughingthrush","Garrulax monileger"
"White-crested Laughingthrush","Garrulax leucolophus"
"Garrulax laughingthrush sp.","Garrulax sp."
"Rufous-chinned Laughingthrush","Ianthocincla rufogularis"
"Moustached Laughingthrush","Ianthocincla cineracea"
"Spotted Laughingthrush","Ianthocincla ocellata"
"Wayanad Laughingthrush","Pterorhinus delesserti"
"Rufous-vented Laughingthrush","Pterorhinus gularis"
"Yellow-throated Laughingthrush","Pterorhinus galbanus"
"Rufous-necked Laughingthrush","Pterorhinus ruficollis"
"Chestnut-backed Laughingthrush","Pterorhinus nuchalis"
"White-browed Laughingthrush","Pterorhinus sannio"
"Greater Necklaced Laughingthrush","Pterorhinus pectoralis"
"Lesser/Greater Necklaced Laughingthrush","Garrulax monileger/Pterorhinus pectoralis"
"Mount Victoria Babax","Pterorhinus woodi"
"White-throated Laughingthrush","Pterorhinus albogularis"
"Grey-sided Laughingthrush","Pterorhinus caerulatus"
"laughingthrush sp.","Leiothrichidae sp. (laughingthrush sp.)"
"Goldcrest","Regulus regulus"
"Wallcreeper","Tichodroma muraria"
"White-cheeked Nuthatch","Sitta leucopsis"
"Beautiful Nuthatch","Sitta formosa"
"Velvet-fronted Nuthatch","Sitta frontalis"
"Velvet-fronted/Yellow-billed Nuthatch","Sitta frontalis/solangiae"
"Yunnan Nuthatch","Sitta yunnanensis"
"White-tailed Nuthatch","Sitta himalayensis"
"Indian Nuthatch","Sitta castanea"
"Chestnut-bellied Nuthatch","Sitta cinnamoventris"
"Indian/Chestnut-bellied Nuthatch","Sitta castanea/cinnamoventris"
"Chestnut-bellied/Burmese Nuthatch","Sitta cinnamoventris/neglecta"
"Chestnut-vented Nuthatch","Sitta nagaensis"
"Kashmir Nuthatch","Sitta cashmirensis"
"nuthatch sp.","Sitta sp."
"Indian Spotted Creeper","Salpornis spilonota"
"Hodgson's Treecreeper (Eurasian Treecreeper)","Certhia hodgsoni"
"Bar-tailed Treecreeper","Certhia himalayana"
"Rusty-flanked Treecreeper","Certhia nipalensis"
"Sikkim Treecreeper (Brown-throated Treecreeper)","Certhia discolor"
"Hume's Treecreeper","Certhia manipurensis"
"treecreeper sp.","Certhia sp."
"Eurasian Wren (Winter Wren)","Troglodytes troglodytes"
"wren sp.","Troglodytidae sp."
"Spotted Elachura (Spotted Wren-Babbler)","Elachura formosa"
"White-throated Dipper","Cinclus cinclus"
"Brown Dipper","Cinclus pallasii"
"Asian Glossy Starling","Aplonis panayensis"
"Golden-crested Myna","Ampeliceps coronatus"
"Common Hill Myna","Gracula religiosa"
"Southern Hill Myna","Gracula indica"
"European Starling (Common Starling)","Sturnus vulgaris"
"Rosy Starling","Pastor roseus"
"Daurian Starling","Agropsar sturninus"
"Chestnut-cheeked Starling","Agropsar philippensis"
"Indian Pied Starling (Pied Myna)","Gracupica contra"
"pied starling sp.","Gracupica contra/floweri/jalla"
"White-shouldered Starling","Sturnia sinensis"
"Brahminy Starling","Sturnia pagodarum"
"Chestnut-tailed Starling","Sturnia malabarica"
"Malabar Starling (Blyth's Starling)","Sturnia blythii"
"Chestnut-tailed/Malabar Starling","Sturnia malabarica/blythii"
"White-headed Starling","Sturnia erythropygia"
"Red-billed Starling","Spodiopsar sericeus"
"White-cheeked Starling","Spodiopsar cineraceus"
"Common Myna","Acridotheres tristis"
"Bank Myna","Acridotheres ginginianus"
"Jungle Myna","Acridotheres fuscus"
"Common/Jungle Myna","Acridotheres tristis/fuscus"
"Great Myna","Acridotheres grandis"
"black myna sp.","Acridotheres sp. (black myna sp.)"
"Acridotheres myna sp.","Acridotheres sp."
"Spot-winged Starling","Saroglossa spilopterus"
"myna/starling sp.","Sturnidae sp."
"Grandala","Grandala coelicolor"
"Long-tailed Thrush","Zoothera dixoni"
"Alpine Thrush","Zoothera mollissima"
"Himalayan Thrush","Zoothera salimalii"
"Alpine/Himalayan Thrush","Zoothera mollissima/salimalii"
"Dark-sided Thrush","Zoothera marginata"
"Long-billed Thrush","Zoothera monticola"
"White's Thrush","Zoothera aurea"
"Scaly Thrush","Zoothera dauma"
"Nilgiri Thrush","Zoothera neilgherriensis"
"Zoothera thrush sp.","Zoothera sp."
"Purple Cochoa","Cochoa purpurea"
"Green Cochoa","Cochoa viridis"
"Purple/Green Cochoa","Cochoa purpurea/viridis"
"Siberian Thrush","Geokichla sibirica"
"Pied Thrush","Geokichla wardii"
"Orange-headed Thrush","Geokichla citrina"
"Chinese Thrush","Turdus mupinensis"
"Mistle Thrush","Turdus viscivorus"
"Song Thrush","Turdus philomelos"
"Chinese Blackbird","Turdus mandarinus"
"Grey-winged Blackbird","Turdus boulboul"
"Indian Blackbird","Turdus simillimus"
"Tickell's Thrush","Turdus unicolor"
"Black-breasted Thrush","Turdus dissimilis"
"Japanese Thrush","Turdus cardis"
"Grey-sided Thrush","Turdus feae"
"Eyebrowed Thrush","Turdus obscurus"
"Grey-sided/Eyebrowed Thrush","Turdus feae/obscurus"
"Tibetan Blackbird","Turdus maximus"
"White-backed Thrush (Kessler's Thrush)","Turdus kessleri"
"Fieldfare","Turdus pilaris"
"White-collared Blackbird","Turdus albocinctus"
"Chestnut Thrush","Turdus rubrocanus"
"Black-throated Thrush","Turdus atrogularis"
"Red-throated Thrush","Turdus ruficollis"
"Black-throated x Red-throated Thrush (hybrid)","Turdus atrogularis x ruficollis"
"Dusky Thrush","Turdus eunomus"
"Naumann's Thrush","Turdus naumanni"
"Black-throated x Naumann's Thrush (hybrid)","Turdus atrogularis x naumanni"
"Dusky x Naumann's Thrush (hybrid)","Turdus eunomus x naumanni"
"Dusky/Naumann's Thrush","Turdus eunomus/naumanni"
"Turdus thrush sp.","Turdus sp."
"thrush sp.","Turdidae sp."
"Grey-streaked Flycatcher","Muscicapa griseisticta"
"Dark-sided Flycatcher","Muscicapa sibirica"
"Ferruginous Flycatcher","Muscicapa ferruginea"
"Asian Brown Flycatcher","Muscicapa dauurica"
"Brown-breasted Flycatcher","Muscicapa muttui"
"Spotted Flycatcher","Muscicapa striata"
"Muscicapa flycatcher sp.","Muscicapa sp."
"Rufous-tailed Scrub-Robin","Cercotrichas galactotes"
"Indian Robin","Copsychus fulicatus"
"Oriental Magpie-Robin","Copsychus saularis"
"White-rumped Shama","Copsychus malabaricus"
"Andaman Shama","Copsychus albiventris"
"White-tailed Flycatcher","Leucoptilon concretum"
"Nilgiri Sholakili","Sholicola major"
"White-bellied Sholakili","Sholicola albiventris"
"Large Niltava","Niltava grandis"
"Small Niltava","Niltava macgrigoriae"
"Rufous-bellied Niltava","Niltava sundara"
"Chinese Vivid Niltava","Niltava oatesi"
"niltava sp.","Niltava sp."
"Blue-and-white Flycatcher","Cyanoptila cyanomelana"
